sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Belfort Park Dr";"Jun 11, 2026, 16:00:00";"0";"122.88";"9.67"
"Belfort Park Dr";"Jun 11, 2026, 15:00:00";"0";"136.14";"10.59"
"Belfort Park Dr";"Jun 11, 2026, 14:00:00";"0";"147.12";"10.81"
"Belfort Park Dr";"Jun 11, 2026, 13:00:00";"0";"143.77";"13"
"Belfort Park Dr";"Jun 11, 2026, 12:00:00";"0";"155.02";"11.95"
"Belfort Park Dr";"Jun 11, 2026, 11:00:00";"0";"157.8";"11.31"
"Belfort Park Dr";"Jun 11, 2026, 10:00:00";"0";"153.51";"9.28"
"Belfort Park Dr";"Jun 11, 2026, 09:00:00";"1.92";"136.62";"7.59"
"Belfort Park Dr";"Jun 11, 2026, 08:00:00";"9.13";"121.51";"6.67"
"Belfort Park Dr";"Jun 11, 2026, 07:00:00";"8.03";"109.91";"5.71"
"Belfort Park Dr";"Jun 11, 2026, 06:00:00";"9.5";"106.28";"4.96"
"Belfort Park Dr";"Jun 11, 2026, 05:00:00";"5.11";"111.18";"4.63"
"Belfort Park Dr";"Jun 11, 2026, 04:00:00";"3.55";"112.25";"3.95"
"Belfort Park Dr";"Jun 11, 2026, 03:00:00";"3.45";"109.03";"3.78"
"Belfort Park Dr";"Jun 11, 2026, 02:00:00";"6.12";"110.46";"3.78"
"Belfort Park Dr";"Jun 11, 2026, 01:00:00";"6.84";"112.96";"3.15"
"Belfort Park Dr";"Jun 11, 2026, 00:00:00";"9.61";"113.57";"4.02"
"Belfort Park Dr";"Jun 10, 2026, 23:00:00";"4.98";"119.77";"4.64"
"Belfort Park Dr";"Jun 10, 2026, 22:00:00";"4.96";"119.75";"6.17"
"Belfort Park Dr";"Jun 10, 2026, 21:00:00";"2.36";"121.85";"4.55"
"Belfort Park Dr";"Jun 10, 2026, 20:00:00";"4.18";"120.36";"4.04"
"Belfort Park Dr";"Jun 10, 2026, 19:00:00";"5.93";"112.4";"3.88"
"Belfort Park Dr";"Jun 10, 2026, 18:00:00";"3.56";"106.6";"3.59"
"Belfort Park Dr";"Jun 10, 2026, 17:00:00";"5.59";"81.06";"3.28"
"Belfort Park Dr";"Jun 10, 2026, 16:00:00";"10.92";"84.37";"4.88"
"Belfort Park Dr";"Jun 10, 2026, 15:00:00";"0.32";"120.72";"12.47"
"Belfort Park Dr";"Jun 10, 2026, 14:00:00";"0.04";"123.77";"11.76"
"Belfort Park Dr";"Jun 10, 2026, 13:00:00";"0";"116.04";"11.63"
"Belfort Park Dr";"Jun 10, 2026, 12:00:00";"1.19";"106.75";"11.82"
"Belfort Park Dr";"Jun 10, 2026, 11:00:00";"3.58";"96.53";"10.86"
"Belfort Park Dr";"Jun 10, 2026, 10:00:00";"8.05";"79.87";"10.84"
"Belfort Park Dr";"Jun 10, 2026, 09:00:00";"9.45";"70.03";"11.58"
"Belfort Park Dr";"Jun 10, 2026, 08:00:00";"11.92";"61.45";"11.66"
"Belfort Park Dr";"Jun 10, 2026, 07:00:00";"7.82";"51.93";"9.64"
"Belfort Park Dr";"Jun 10, 2026, 06:00:00";"6.43";"48.18";"6.45"
"Belfort Park Dr";"Jun 10, 2026, 05:00:00";"4.44";"44.94";"6.22"
"Belfort Park Dr";"Jun 10, 2026, 04:00:00";"3.61";"42.19";"5.65"
"Belfort Park Dr";"Jun 10, 2026, 03:00:00";"2.95";"40.52";"5.41"
"Belfort Park Dr";"Jun 10, 2026, 02:00:00";"2.58";"37.18";"4.92"
"Belfort Park Dr";"Jun 10, 2026, 01:00:00";"2.02";"34.37";"4.67"
"Belfort Park Dr";"Jun 10, 2026, 00:00:00";"1.38";"32.61";"4.75"
"Belfort Park Dr";"Jun 9, 2026, 23:00:00";"1.55";"32.63";"4.64"
"Belfort Park Dr";"Jun 9, 2026, 22:00:00";"2.03";"33.39";"4.39"
"Belfort Park Dr";"Jun 9, 2026, 21:00:00";"1.61";"34.5";"4.49"
"Belfort Park Dr";"Jun 9, 2026, 20:00:00";"2.22";"34.51";"5.17"
"Belfort Park Dr";"Jun 9, 2026, 19:00:00";"3.22";"35.72";"5.68"
"Belfort Park Dr";"Jun 9, 2026, 18:00:00";"2.22";"36.48";"6.82"
"Belfort Park Dr";"Jun 9, 2026, 17:00:00";"0.52";"40.86";"7.8"
"Belfort Park Dr";"Jun 9, 2026, 16:00:00";"0.3";"44.45";"8.21"
"Belfort Park Dr";"Jun 9, 2026, 15:00:00";"0.54";"37.95";"7.29"
"Belfort Park Dr";"Jun 9, 2026, 14:00:00";"1.48";"33.4";"6.62"
"Belfort Park Dr";"Jun 9, 2026, 13:00:00";"1.52";"28.24";"5.55"
"Belfort Park Dr";"Jun 9, 2026, 12:00:00";"2.38";"23.27";"4.61"
"Belfort Park Dr";"Jun 9, 2026, 11:00:00";"4.28";"24.91";"3.48"
"Belfort Park Dr";"Jun 9, 2026, 10:00:00";"7.78";"29.61";"3.71"
"Belfort Park Dr";"Jun 9, 2026, 09:00:00";"9";"30.41";"3.61"
"Belfort Park Dr";"Jun 9, 2026, 08:00:00";"8.68";"27.98";"3.52"
"Belfort Park Dr";"Jun 9, 2026, 07:00:00";"7.09";"23.15";"3.17"
"Belfort Park Dr";"Jun 9, 2026, 06:00:00";"4.99";"21.18";"1.8"
"Belfort Park Dr";"Jun 9, 2026, 05:00:00";"2.39";"20.34";"1.77"
"Belfort Park Dr";"Jun 9, 2026, 04:00:00";"2.41";"22.26";"1.74"
"Belfort Park Dr";"Jun 9, 2026, 03:00:00";"2.2";"21.63";"1.93"
"Belfort Park Dr";"Jun 9, 2026, 02:00:00";"0";"42.51";"2.08"
"Belfort Park Dr";"Jun 9, 2026, 01:00:00";"0";"43.71";"2.18"
"Belfort Park Dr";"Jun 9, 2026, 00:00:00";"0";"42.63";"1.82"
"Belfort Park Dr";"Jun 8, 2026, 23:00:00";"0";"43.87";"2.44"
"Belfort Park Dr";"Jun 8, 2026, 22:00:00";"0";"47.86";"3.26"
"Belfort Park Dr";"Jun 8, 2026, 21:00:00";"0";"47.99";"3.55"
"Belfort Park Dr";"Jun 8, 2026, 20:00:00";"0";"48.51";"3.85"
"Belfort Park Dr";"Jun 8, 2026, 19:00:00";"0";"50.57";"4.07"
"Belfort Park Dr";"Jun 8, 2026, 18:00:00";"0";"54.97";"4.29"
"Belfort Park Dr";"Jun 8, 2026, 17:00:00";"0";"58.36";"4.53"
"Belfort Park Dr";"Jun 8, 2026, 16:00:00";"0";"57.49";"4.41"
"Belfort Park Dr";"Jun 8, 2026, 15:00:00";"0";"58.38";"4.25"
"Belfort Park Dr";"Jun 8, 2026, 14:00:00";"0";"61.36";"3.17"
"Belfort Park Dr";"Jun 8, 2026, 13:00:00";"0";"61.22";"2.98"
"Belfort Park Dr";"Jun 8, 2026, 12:00:00";"0";"62.86";"3.08"
"Belfort Park Dr";"Jun 8, 2026, 11:00:00";"0";"60.18";"3.17"
"Belfort Park Dr";"Jun 8, 2026, 10:00:00";"0";"58.07";"3.16"
"Belfort Park Dr";"Jun 8, 2026, 09:00:00";"0";"57.52";"2.6"
"Belfort Park Dr";"Jun 8, 2026, 08:00:00";"1.93";"57.02";"2.97"
"Belfort Park Dr";"Jun 8, 2026, 07:00:00";"2.13";"52.64";"3.64"
"Belfort Park Dr";"Jun 8, 2026, 06:00:00";"0.6";"52.36";"4.22"
"Belfort Park Dr";"Jun 8, 2026, 05:00:00";"0";"51.92";"4.01"
"Belfort Park Dr";"Jun 8, 2026, 04:00:00";"0";"51.91";"3.47"
"Belfort Park Dr";"Jun 8, 2026, 03:00:00";"0";"51.42";"3.09"
"Belfort Park Dr";"Jun 8, 2026, 02:00:00";"0.05";"55.82";"3.67"
"Belfort Park Dr";"Jun 8, 2026, 01:00:00";"0";"55.79";"3.99"
"Belfort Park Dr";"Jun 8, 2026, 00:00:00";"0";"52.49";"3.63"
"Belfort Park Dr";"Jun 7, 2026, 23:00:00";"0";"50.83";"3.43"
"Belfort Park Dr";"Jun 7, 2026, 22:00:00";"0.21";"54.92";"3.85"
"Belfort Park Dr";"Jun 7, 2026, 21:00:00";"0";"57.17";"3.24"
"Belfort Park Dr";"Jun 7, 2026, 20:00:00";"0";"60.16";"2.61"
"Belfort Park Dr";"Jun 7, 2026, 19:00:00";"0";"67.8";"2.86"
"Belfort Park Dr";"Jun 7, 2026, 18:00:00";"0";"80.76";"3.78"
"Belfort Park Dr";"Jun 7, 2026, 17:00:00";"0";"95.04";"3.4"
"Belfort Park Dr";"Jun 7, 2026, 16:00:00";"0";"100.22";"3.58"
"Belfort Park Dr";"Jun 7, 2026, 15:00:00";"0";"101.34";"4.24"
"Belfort Park Dr";"Jun 7, 2026, 14:00:00";"0";"95.9";"5.01"
"Belfort Park Dr";"Jun 7, 2026, 13:00:00";"0";"98.37";"5.61"
"Belfort Park Dr";"Jun 7, 2026, 12:00:00";"0";"101.22";"6.42"
"Belfort Park Dr";"Jun 7, 2026, 11:00:00";"0";"105.57";"6.7"
"Belfort Park Dr";"Jun 7, 2026, 10:00:00";"0";"93.72";"7.45"
"Belfort Park Dr";"Jun 7, 2026, 09:00:00";"0";"83";"5.92"
"Belfort Park Dr";"Jun 7, 2026, 08:00:00";"0";"71.93";"5.19"
"Belfort Park Dr";"Jun 7, 2026, 07:00:00";"0";"68.7";"5.21"
"Belfort Park Dr";"Jun 7, 2026, 06:00:00";"0";"66.07";"4.47"
"Belfort Park Dr";"Jun 7, 2026, 05:00:00";"0";"64.88";"3.67"
"Belfort Park Dr";"Jun 7, 2026, 04:00:00";"0.02";"63.88";"3.52"
"Belfort Park Dr";"Jun 7, 2026, 03:00:00";"0";"67.19";"3.43"
"Belfort Park Dr";"Jun 7, 2026, 02:00:00";"0";"64.37";"3.34"
"Belfort Park Dr";"Jun 7, 2026, 01:00:00";"0";"61.55";"3.51"
"Belfort Park Dr";"Jun 7, 2026, 00:00:00";"0";"61.57";"4.17"
"Belfort Park Dr";"Jun 6, 2026, 23:00:00";"0";"61.98";"5.52"
"Belfort Park Dr";"Jun 6, 2026, 22:00:00";"0";"60.94";"5.57"
"Belfort Park Dr";"Jun 6, 2026, 21:00:00";"0";"65.52";"5.38"
"Belfort Park Dr";"Jun 6, 2026, 20:00:00";"0";"65.1";"4.04"
"Belfort Park Dr";"Jun 6, 2026, 19:00:00";"0";"70.72";"5.93"
"Belfort Park Dr";"Jun 6, 2026, 18:00:00";"0";"75.96";"7.22"
"Belfort Park Dr";"Jun 6, 2026, 17:00:00";"0";"76.08";"6.41"
"Belfort Park Dr";"Jun 6, 2026, 16:00:00";"0";"74.27";"6.72"
"Belfort Park Dr";"Jun 6, 2026, 15:00:00";"0";"72.46";"6.42"
"Belfort Park Dr";"Jun 6, 2026, 14:00:00";"0";"70.87";"7.1"
"Belfort Park Dr";"Jun 6, 2026, 13:00:00";"3.96";"72.84";"7.46"
"Belfort Park Dr";"Jun 6, 2026, 12:00:00";"0.33";"69.13";"6.85"
"Belfort Park Dr";"Jun 6, 2026, 11:00:00";"0";"64.49";"7.09"
"Belfort Park Dr";"Jun 6, 2026, 10:00:00";"0";"68.11";"7.02"
"Belfort Park Dr";"Jun 6, 2026, 09:00:00";"5.06";"71.22";"6.5"
"Belfort Park Dr";"Jun 6, 2026, 08:00:00";"7.12";"69.33";"6.41"
"Belfort Park Dr";"Jun 6, 2026, 07:00:00";"11.07";"65.03";"7.07"
"Belfort Park Dr";"Jun 6, 2026, 06:00:00";"3.75";"66.13";"6.82"
"Belfort Park Dr";"Jun 6, 2026, 05:00:00";"2.35";"60.84";"6.21"
"Belfort Park Dr";"Jun 6, 2026, 04:00:00";"2.56";"58.3";"6.58"
"Belfort Park Dr";"Jun 6, 2026, 03:00:00";"1.57";"55.82";"6.54"
"Belfort Park Dr";"Jun 6, 2026, 02:00:00";"3.75";"54.17";"6.97"
"Belfort Park Dr";"Jun 6, 2026, 01:00:00";"0.4";"52.62";"6.57"
"Belfort Park Dr";"Jun 6, 2026, 00:00:00";"6.19";"53.78";"6.34"
"Belfort Park Dr";"Jun 5, 2026, 23:00:00";"0";"53.83";"5.85"
"Belfort Park Dr";"Jun 5, 2026, 22:00:00";"0";"56.99";"5.25"
"Belfort Park Dr";"Jun 5, 2026, 21:00:00";"0";"57.21";"5.2"
"Belfort Park Dr";"Jun 5, 2026, 20:00:00";"0";"58.94";"4.86"
"Belfort Park Dr";"Jun 5, 2026, 19:00:00";"3.33";"61.79";"5"
"Belfort Park Dr";"Jun 5, 2026, 18:00:00";"0";"71.02";"4.66"
"Belfort Park Dr";"Jun 5, 2026, 17:00:00";"0";"78.78";"4.36"
"Belfort Park Dr";"Jun 5, 2026, 16:00:00";"1.55";"80.45";"4.48"
"Belfort Park Dr";"Jun 5, 2026, 15:00:00";"0.2";"75.79";"4.41"
"Belfort Park Dr";"Jun 5, 2026, 14:00:00";"0";"77.96";"4.85"
"Belfort Park Dr";"Jun 5, 2026, 13:00:00";"0";"88.72";"4.46"
"Belfort Park Dr";"Jun 5, 2026, 12:00:00";"0";"83.83";"4.62"
"Belfort Park Dr";"Jun 5, 2026, 11:00:00";"0";"76.5";"4.28"
"Belfort Park Dr";"Jun 5, 2026, 10:00:00";"0";"67.18";"5.24"
"Belfort Park Dr";"Jun 5, 2026, 09:00:00";"3.58";"57.76";"5.21"
"Belfort Park Dr";"Jun 5, 2026, 08:00:00";"12.2";"67.43";"4.79"
"Belfort Park Dr";"Jun 5, 2026, 07:00:00";"12.57";"60.8";"5.45"
"Belfort Park Dr";"Jun 5, 2026, 06:00:00";"6.21";"54.09";"5.09"
"Belfort Park Dr";"Jun 5, 2026, 05:00:00";"6.06";"56.94";"4.65"
"Belfort Park Dr";"Jun 5, 2026, 04:00:00";"4.23";"52.91";"4.75"
"Belfort Park Dr";"Jun 5, 2026, 03:00:00";"11.38";"59.35";"5.3"
"Belfort Park Dr";"Jun 5, 2026, 02:00:00";"17.5";"63.24";"5.8"
"Belfort Park Dr";"Jun 5, 2026, 01:00:00";"32.19";"57.15";"6.93"
"Belfort Park Dr";"Jun 5, 2026, 00:00:00";"31.48";"48.42";"6.15"
"Belfort Park Dr";"Jun 4, 2026, 23:00:00";"14.8";"43.9";"5.29"
"Belfort Park Dr";"Jun 4, 2026, 22:00:00";"0.09";"38.91";"4.19"
"Belfort Park Dr";"Jun 4, 2026, 21:00:00";"0";"39.8";"4.01"
"Belfort Park Dr";"Jun 4, 2026, 20:00:00";"0";"41.13";"3.93"
"Belfort Park Dr";"Jun 4, 2026, 19:00:00";"0";"43.29";"3.74"
"Belfort Park Dr";"Jun 4, 2026, 18:00:00";"0";"51.25";"3.83"
"Belfort Park Dr";"Jun 4, 2026, 17:00:00";"0";"60.61";"3.63"
"Belfort Park Dr";"Jun 4, 2026, 16:00:00";"0";"63.67";"3.39"
"Belfort Park Dr";"Jun 4, 2026, 15:00:00";"0";"68.06";"3.46"
"Belfort Park Dr";"Jun 4, 2026, 14:00:00";"0";"70.77";"3.09"
"Belfort Park Dr";"Jun 4, 2026, 13:00:00";"0";"70.92";"3.11"
"Belfort Park Dr";"Jun 4, 2026, 12:00:00";"0";"68.96";"3.25"
"Belfort Park Dr";"Jun 4, 2026, 11:00:00";"0";"67";"3.66"
"Belfort Park Dr";"Jun 4, 2026, 10:00:00";"0.21";"55.97";"4.94"
"Belfort Park Dr";"Jun 4, 2026, 09:00:00";"9.51";"47.27";"4.88"
"Belfort Park Dr";"Jun 4, 2026, 08:00:00";"16.42";"48.47";"4.56"
"Belfort Park Dr";"Jun 4, 2026, 07:00:00";"12.01";"48.75";"4.57"
"Belfort Park Dr";"Jun 4, 2026, 06:00:00";"6.9";"45.23";"3.71"
"Belfort Park Dr";"Jun 4, 2026, 05:00:00";"4.5";"42.9";"3.82"
"Belfort Park Dr";"Jun 4, 2026, 04:00:00";"5.89";"40.31";"3.74"
"Belfort Park Dr";"Jun 4, 2026, 03:00:00";"10.29";"38.93";"4.54"
"Belfort Park Dr";"Jun 4, 2026, 02:00:00";"1.27";"36.94";"4.64"
"Belfort Park Dr";"Jun 4, 2026, 01:00:00";"0.8";"35.62";"3.56"
"Belfort Park Dr";"Jun 4, 2026, 00:00:00";"0.13";"35.97";"3.46"
"Belfort Park Dr";"Jun 3, 2026, 23:00:00";"1.86";"49.2";"5.81"
"Belfort Park Dr";"Jun 3, 2026, 22:00:00";"1.66";"44.32";"5.47"
"Belfort Park Dr";"Jun 3, 2026, 21:00:00";"0.76";"34.94";"3.22"
"Belfort Park Dr";"Jun 3, 2026, 20:00:00";"0.05";"34.45";"2.59"
"Belfort Park Dr";"Jun 3, 2026, 19:00:00";"0";"36.07";"2.64"
"Belfort Park Dr";"Jun 3, 2026, 18:00:00";"0";"43.85";"2.46"
"Belfort Park Dr";"Jun 3, 2026, 17:00:00";"0";"49.07";"2.47"
"Belfort Park Dr";"Jun 3, 2026, 16:00:00";"0";"51.81";"2.28"
"Belfort Park Dr";"Jun 3, 2026, 15:00:00";"0";"51.94";"2.15"
"Belfort Park Dr";"Jun 3, 2026, 14:00:00";"0";"52.65";"2.3"
"Belfort Park Dr";"Jun 3, 2026, 13:00:00";"0";"53.43";"2.66"
"Belfort Park Dr";"Jun 3, 2026, 12:00:00";"0.21";"49.16";"2.69"
"Belfort Park Dr";"Jun 3, 2026, 11:00:00";"0";"45.18";"2.98"
"Belfort Park Dr";"Jun 3, 2026, 10:00:00";"0.39";"43.06";"3.26"
"Belfort Park Dr";"Jun 3, 2026, 09:00:00";"4.96";"46.05";"3.38"
"Belfort Park Dr";"Jun 3, 2026, 08:00:00";"9.01";"41.9";"2.93"
"Belfort Park Dr";"Jun 3, 2026, 07:00:00";"4.33";"39.57";"3.87"
"Belfort Park Dr";"Jun 3, 2026, 06:00:00";"2.52";"37.01";"3.67"
"Belfort Park Dr";"Jun 3, 2026, 05:00:00";"0.42";"35.94";"3.91"
"Belfort Park Dr";"Jun 3, 2026, 04:00:00";"0.19";"34.69";"3.55"
"Belfort Park Dr";"Jun 3, 2026, 03:00:00";"0.42";"35.47";"3.39"
"Belfort Park Dr";"Jun 3, 2026, 02:00:00";"1.93";"38.8";"3.54"
"Belfort Park Dr";"Jun 3, 2026, 01:00:00";"3.33";"39.99";"3.82"
"Belfort Park Dr";"Jun 3, 2026, 00:00:00";"4.87";"43";"4.37"
"Belfort Park Dr";"Jun 2, 2026, 23:00:00";"3.36";"59.93";"4.72"
"Belfort Park Dr";"Jun 2, 2026, 22:00:00";"3.87";"36.33";"3.03"
"Belfort Park Dr";"Jun 2, 2026, 21:00:00";"1.46";"36.8";"2.38"
"Belfort Park Dr";"Jun 2, 2026, 20:00:00";"0";"30.57";"1.99"
"Belfort Park Dr";"Jun 2, 2026, 19:00:00";"0";"28.25";"2.37"
"Belfort Park Dr";"Jun 2, 2026, 18:00:00";"0";"29.68";"2.13"
"Belfort Park Dr";"Jun 2, 2026, 17:00:00";"0";"34.92";"2.21"
"Belfort Park Dr";"Jun 2, 2026, 16:00:00";"0";"38.75";"2.29"
"Belfort Park Dr";"Jun 2, 2026, 15:00:00";"0";"37.81";"2.35"
"Belfort Park Dr";"Jun 2, 2026, 14:00:00";"0";"37.99";"2.15"
"Belfort Park Dr";"Jun 2, 2026, 13:00:00";"0";"36.35";"2.54"
"Belfort Park Dr";"Jun 2, 2026, 12:00:00";"0";"36.22";"3.11"
"Belfort Park Dr";"Jun 2, 2026, 11:00:00";"0";"36.36";"4.18"
"Belfort Park Dr";"Jun 2, 2026, 10:00:00";"0.12";"40.67";"5.11"
"Belfort Park Dr";"Jun 2, 2026, 09:00:00";"0.66";"41.15";"5.18"
"Belfort Park Dr";"Jun 2, 2026, 08:00:00";"1.54";"35.43";"4.58"
"Belfort Park Dr";"Jun 2, 2026, 07:00:00";"1.92";"32.46";"5.71"
"Belfort Park Dr";"Jun 2, 2026, 06:00:00";"0.45";"30.53";"5.44"
"Belfort Park Dr";"Jun 2, 2026, 05:00:00";"0";"29.05";"4.67"
"Belfort Park Dr";"Jun 2, 2026, 04:00:00";"0";"28.21";"4.47"
"Belfort Park Dr";"Jun 2, 2026, 03:00:00";"0";"28.58";"3.93"
"Belfort Park Dr";"Jun 2, 2026, 02:00:00";"0";"27.95";"3.61"
"Belfort Park Dr";"Jun 2, 2026, 01:00:00";"0";"28.66";"2.89"
"Belfort Park Dr";"Jun 2, 2026, 00:00:00";"0";"31.26";"2.97"
"Belfort Park Dr";"Jun 1, 2026, 23:00:00";"0";"33.83";"3.39"
"Belfort Park Dr";"Jun 1, 2026, 22:00:00";"0";"36.94";"3.5"
"Belfort Park Dr";"Jun 1, 2026, 21:00:00";"0.08";"37.08";"2.98"
"Belfort Park Dr";"Jun 1, 2026, 20:00:00";"0.62";"33.09";"2.34"
"Belfort Park Dr";"Jun 1, 2026, 19:00:00";"0.09";"34.66";"2.45"
"Belfort Park Dr";"Jun 1, 2026, 18:00:00";"0.06";"36.99";"2.26"
"Belfort Park Dr";"Jun 1, 2026, 17:00:00";"0";"42.71";"2.42"
"Belfort Park Dr";"Jun 1, 2026, 16:00:00";"0";"44.9";"2.59"
"Belfort Park Dr";"Jun 1, 2026, 15:00:00";"0";"46.98";"2.56"
"Belfort Park Dr";"Jun 1, 2026, 14:00:00";"0";"47.27";"2.1"
"Belfort Park Dr";"Jun 1, 2026, 13:00:00";"0";"47.23";"2.04"
"Belfort Park Dr";"Jun 1, 2026, 12:00:00";"0";"47.41";"2.09"
"Belfort Park Dr";"Jun 1, 2026, 11:00:00";"0";"47.17";"2.41"
"Belfort Park Dr";"Jun 1, 2026, 10:00:00";"0.08";"46.57";"3.7"
"Belfort Park Dr";"Jun 1, 2026, 09:00:00";"0.66";"45";"3.46"
"Belfort Park Dr";"Jun 1, 2026, 08:00:00";"4.88";"43.23";"3.03"
"Belfort Park Dr";"Jun 1, 2026, 07:00:00";"5.54";"39.8";"4.02"
"Belfort Park Dr";"Jun 1, 2026, 06:00:00";"2.59";"56.38";"4.5"
"Belfort Park Dr";"Jun 1, 2026, 05:00:00";"1.88";"42.58";"3.65"
"Belfort Park Dr";"Jun 1, 2026, 04:00:00";"0.07";"42.46";"2.85"
"Belfort Park Dr";"Jun 1, 2026, 03:00:00";"0";"41.48";"2.43"
"Belfort Park Dr";"Jun 1, 2026, 02:00:00";"0";"40.28";"2.55"
"Belfort Park Dr";"Jun 1, 2026, 01:00:00";"0";"37.39";"2.64"
"Belfort Park Dr";"Jun 1, 2026, 00:00:00";"0";"37.26";"3.1"
"Belfort Park Dr";"May 31, 2026, 23:00:00";"0.07";"35.03";"2.36"
"Belfort Park Dr";"May 31, 2026, 22:00:00";"0.07";"34.29";"2.71"
"Belfort Park Dr";"May 31, 2026, 21:00:00";"0.19";"31.38";"2.33"
"Belfort Park Dr";"May 31, 2026, 20:00:00";"0";"30.24";"1.76"
"Belfort Park Dr";"May 31, 2026, 19:00:00";"0.04";"29.22";"1.75"
"Belfort Park Dr";"May 31, 2026, 18:00:00";"0";"29.05";"1.72"
"Belfort Park Dr";"May 31, 2026, 17:00:00";"0";"32.12";"1.57"
"Belfort Park Dr";"May 31, 2026, 16:00:00";"0";"33.77";"1.61"
"Belfort Park Dr";"May 31, 2026, 15:00:00";"0";"34.03";"1.89"
"Belfort Park Dr";"May 31, 2026, 14:00:00";"0";"36.11";"1.8"
"Belfort Park Dr";"May 31, 2026, 13:00:00";"0";"38.99";"1.78"
"Belfort Park Dr";"May 31, 2026, 12:00:00";"0";"36.45";"2.09"
"Belfort Park Dr";"May 31, 2026, 11:00:00";"0";"37.33";"2.15"
"Belfort Park Dr";"May 31, 2026, 10:00:00";"0";"40.94";"2.38"
"Belfort Park Dr";"May 31, 2026, 09:00:00";"0";"37.83";"2.42"
"Belfort Park Dr";"May 31, 2026, 08:00:00";"0";"34.11";"2.16"
"Belfort Park Dr";"May 31, 2026, 07:00:00";"0.27";"33";"3.2"
"Belfort Park Dr";"May 31, 2026, 06:00:00";"0.08";"32.36";"3.4"
"Belfort Park Dr";"May 31, 2026, 05:00:00";"0.34";"31.61";"3.31"
"Belfort Park Dr";"May 31, 2026, 04:00:00";"0";"29.31";"2.58"
"Belfort Park Dr";"May 31, 2026, 03:00:00";"0";"28.44";"2.17"
"Belfort Park Dr";"May 31, 2026, 02:00:00";"0";"27.41";"1.56"
"Belfort Park Dr";"May 31, 2026, 01:00:00";"1.01";"29.39";"2.01"
"Belfort Park Dr";"May 31, 2026, 00:00:00";"0.33";"30.33";"2.22"
"Belfort Park Dr";"May 30, 2026, 23:00:00";"0.43";"31.18";"2.38"
"Belfort Park Dr";"May 30, 2026, 22:00:00";"0.35";"31.5";"1.8"
"Belfort Park Dr";"May 30, 2026, 21:00:00";"0";"33.04";"1.5"
"Belfort Park Dr";"May 30, 2026, 20:00:00";"0";"33.12";"1.09"
"Belfort Park Dr";"May 30, 2026, 19:00:00";"0";"31.83";"1.18"
"Belfort Park Dr";"May 30, 2026, 18:00:00";"0";"30.7";"1.03"
"Belfort Park Dr";"May 30, 2026, 17:00:00";"0";"33.78";"0.88"
"Belfort Park Dr";"May 30, 2026, 16:00:00";"0";"35.16";"1.05"
"Belfort Park Dr";"May 30, 2026, 15:00:00";"0";"36.82";"1.17"
"Belfort Park Dr";"May 30, 2026, 14:00:00";"0";"35.14";"1.2"
"Belfort Park Dr";"May 30, 2026, 13:00:00";"0";"35.31";"1.4"
"Belfort Park Dr";"May 30, 2026, 12:00:00";"0";"33.92";"1.69"
"Belfort Park Dr";"May 30, 2026, 11:00:00";"0";"33.03";"2.52"
"Belfort Park Dr";"May 30, 2026, 10:00:00";"0";"37.01";"3.71"
"Belfort Park Dr";"May 30, 2026, 09:00:00";"0";"38";"4.84"
"Belfort Park Dr";"May 30, 2026, 08:00:00";"0";"42.53";"6.03"
"Belfort Park Dr";"May 30, 2026, 07:00:00";"0";"41.65";"6.78"
"Belfort Park Dr";"May 30, 2026, 06:00:00";"0";"40.16";"6.09"
"Belfort Park Dr";"May 30, 2026, 05:00:00";"0.03";"41.75";"6.03"
"Belfort Park Dr";"May 30, 2026, 04:00:00";"0";"42.44";"5.82"
"Belfort Park Dr";"May 30, 2026, 03:00:00";"0";"42.45";"5.42"
"Belfort Park Dr";"May 30, 2026, 02:00:00";"0.23";"43.64";"5.38"
"Belfort Park Dr";"May 30, 2026, 01:00:00";"0.12";"45.27";"4.4"
"Belfort Park Dr";"May 30, 2026, 00:00:00";"0.28";"47.98";"2.55"
"Belfort Park Dr";"May 29, 2026, 23:00:00";"0";"48.41";"2.11"
"Belfort Park Dr";"May 29, 2026, 22:00:00";"0";"44.71";"2.3"
"Belfort Park Dr";"May 29, 2026, 21:00:00";"0";"42.51";"1.81"
"Belfort Park Dr";"May 29, 2026, 20:00:00";"0";"41.41";"1.58"
"Belfort Park Dr";"May 29, 2026, 19:00:00";"0";"42.46";"1.35"
"Belfort Park Dr";"May 29, 2026, 18:00:00";"0";"42.89";"1.28"
"Belfort Park Dr";"May 29, 2026, 17:00:00";"0";"46.75";"1.44"
"Belfort Park Dr";"May 29, 2026, 16:00:00";"0";"48.58";"1.16"
"Belfort Park Dr";"May 29, 2026, 15:00:00";"0";"49.69";"0.85"
"Belfort Park Dr";"May 29, 2026, 14:00:00";"0";"53.19";"0.84"
"Belfort Park Dr";"May 29, 2026, 13:00:00";"0";"52.87";"0.96"
"Belfort Park Dr";"May 29, 2026, 12:00:00";"0";"50.82";"1.1"
"Belfort Park Dr";"May 29, 2026, 11:00:00";"0";"48.75";"1.3"
"Belfort Park Dr";"May 29, 2026, 10:00:00";"0";"48.72";"1.27"
"Belfort Park Dr";"May 29, 2026, 09:00:00";"0.51";"51.83";"1.12"
